business_effective_date,txn_id,account_id,txn_timestamp,txn_type,amount,merchant,city,category
2024-01-01,500292,30181,2024-01-01 07:15:43,credit,1436.94,Uber,New York,shopping
2024-01-01,500293,30181,2024-01-01 23:44:58,debit,2676.23,Shell,New York,grocery
2024-01-01,500294,30181,2024-01-01 15:12:53,credit,879.77,Starbucks,Denver,deposit
2024-01-01,500295,30181,2024-01-01 06:47:00,credit,4810.69,Uber,New York,food
2024-01-01,500296,30181,2024-01-01 10:51:50,debit,537.4,Apple Store,San Diego,deposit
2024-01-01,500297,30190,2024-01-01 00:30:46,debit,3954.05,Target,Seattle,grocery
2024-01-01,500298,30190,2024-01-01 22:14:39,credit,4485.32,Payroll Inc,Atlanta,electronics
2024-01-01,500299,30190,2024-01-01 03:09:28,debit,477.83,Walmart,Boston,electronics
2024-01-01,500300,30190,2024-01-01 09:01:52,debit,1918.49,Cash Deposit,San Diego,electronics
2024-01-01,500301,30190,2024-01-01 10:59:36,debit,2864.81,Uber,Austin,subscription
2024-01-01,500302,30191,2024-01-01 23:15:17,credit,1475.89,Target,Seattle,subscription
2024-01-01,500303,30191,2024-01-01 04:51:47,debit,2275.44,Target,Austin,salary
2024-01-01,500304,30191,2024-01-01 19:59:49,credit,3787.0,Netflix,Seattle,subscription
2024-01-01,500305,30191,2024-01-01 21:41:34,credit,410.27,Cash Deposit,Atlanta,electronics
2024-01-02,500306,30200,2024-01-02 00:47:33,debit,4082.45,Shell,Seattle,utility
2024-01-02,500307,30200,2024-01-02 02:39:32,debit,1723.3,Amazon,Atlanta,food
2024-01-02,500308,30200,2024-01-02 02:30:46,credit,2360.88,Uber,Denver,grocery
2024-01-02,500309,30200,2024-01-02 04:55:50,credit,4891.69,Netflix,Denver,electronics
2024-01-02,500310,30200,2024-01-02 13:55:32,debit,4585.66,Payroll Inc,Denver,shopping
2024-01-02,500311,30200,2024-01-02 19:38:07,debit,4301.57,Amazon,Miami,transfer
2024-01-02,500312,30200,2024-01-02 14:18:38,debit,3639.56,Spotify,New York,food
2024-01-02,500313,30201,2024-01-02 05:38:52,debit,4687.11,Shell,Chicago,food
2024-01-02,500314,30201,2024-01-02 15:15:50,debit,4681.25,Starbucks,Seattle,subscription
2024-01-02,500315,30201,2024-01-02 02:26:59,debit,168.85,Target,New York,subscription
2024-01-02,500316,30201,2024-01-02 01:36:38,debit,1172.46,Spotify,New York,grocery
2024-01-02,500317,30201,2024-01-02 18:20:46,credit,1171.57,Shell,San Francisco,electronics
2024-01-02,500318,30201,2024-01-02 21:01:30,debit,3362.99,Apple Store,Seattle,transport
2024-01-02,500319,30201,2024-01-02 05:12:57,credit,2606.73,Payroll Inc,San Diego,transport
2024-01-02,500320,30201,2024-01-02 02:13:09,debit,2958.74,Shell,Miami,entertainment
2024-01-02,500321,30210,2024-01-02 08:12:16,debit,3538.18,Cash Deposit,New York,transfer
2024-01-02,500322,30210,2024-01-02 15:01:30,credit,2786.88,Walmart,Denver,subscription
2024-01-02,500323,30210,2024-01-02 09:17:02,debit,3233.88,Cash Deposit,Austin,shopping
2024-01-02,500324,30210,2024-01-02 19:30:06,debit,953.22,Uber,Denver,entertainment
2024-01-02,500325,30210,2024-01-02 22:01:34,debit,4368.23,Spotify,San Francisco,entertainment
2024-01-02,500326,30210,2024-01-02 20:20:49,debit,1045.24,Apple Store,San Diego,food
2024-01-02,500327,30211,2024-01-02 07:26:45,debit,1197.42,Apple Store,San Diego,salary
2024-01-02,500328,30211,2024-01-02 16:58:32,debit,1796.94,Uber,Austin,transfer
2024-01-02,500329,30211,2024-01-02 18:06:19,debit,4014.28,Shell,Boston,electronics
2024-01-02,500330,30211,2024-01-02 07:23:44,debit,2070.24,Target,Seattle,grocery
2024-01-02,500331,30211,2024-01-02 00:35:25,debit,4673.86,Target,Denver,transport
2024-01-02,500332,30211,2024-01-02 05:32:56,debit,1150.86,Target,Seattle,deposit
2024-01-02,500333,30211,2024-01-02 20:02:53,debit,3424.55,Uber,Boston,entertainment
2024-01-02,500334,30211,2024-01-02 17:51:43,debit,3664.13,Apple Store,Miami,grocery
2024-01-02,500335,30211,2024-01-02 19:53:56,debit,4584.58,Bank Transfer,New York,transfer
2024-01-02,500336,30211,2024-01-02 01:13:53,credit,372.58,Netflix,New York,food
2024-01-02,500337,30211,2024-01-02 15:00:53,debit,3153.88,Amazon,Miami,food
2024-01-02,500338,30211,2024-01-02 07:57:48,debit,1866.63,Target,San Francisco,deposit
2024-01-02,500339,30212,2024-01-02 10:26:16,debit,4065.97,Netflix,Denver,grocery
2024-01-02,500340,30212,2024-01-02 03:53:46,credit,2622.4,Spotify,Seattle,utility
2024-01-02,500341,30212,2024-01-02 19:10:03,debit,1772.85,Payroll Inc,Chicago,electronics
2024-01-02,500342,30212,2024-01-02 14:46:58,debit,1216.8,Shell,Seattle,transport
2024-01-02,500343,30212,2024-01-02 02:56:06,debit,4291.24,Starbucks,Chicago,salary
2024-01-02,500344,30212,2024-01-02 13:48:30,debit,2380.55,Netflix,New York,grocery
2024-01-02,500345,30212,2024-01-02 03:00:37,debit,2170.11,Apple Store,San Francisco,shopping
2024-01-02,500346,30212,2024-01-02 19:13:46,credit,1149.6,Shell,San Francisco,deposit
2024-01-02,500347,30212,2024-01-02 09:52:12,debit,372.67,Uber,Atlanta,utility
2024-01-02,500348,30212,2024-01-02 23:57:39,debit,4643.9,Apple Store,New York,subscription
2024-01-02,500349,30212,2024-01-02 21:22:23,debit,4103.63,Payroll Inc,Chicago,transport
2024-01-02,500350,30220,2024-01-02 15:54:50,debit,381.02,Target,San Francisco,utility
2024-01-02,500351,30220,2024-01-02 14:26:36,credit,1632.56,Netflix,San Diego,deposit
2024-01-02,500352,30220,2024-01-02 17:51:44,debit,2765.64,Payroll Inc,Denver,grocery
2024-01-02,500353,30220,2024-01-02 21:19:51,debit,429.38,Target,San Diego,subscription
2024-01-02,500354,30221,2024-01-02 14:11:08,debit,533.65,Starbucks,San Diego,deposit
2024-01-02,500355,30221,2024-01-02 13:06:15,credit,512.05,Amazon,Miami,salary
2024-01-02,500356,30221,2024-01-02 16:20:30,debit,2562.69,Amazon,New York,shopping
2024-01-02,500357,30221,2024-01-02 12:53:08,debit,2985.03,Apple Store,Denver,food
2024-01-02,500358,30221,2024-01-02 10:37:33,debit,3896.07,Shell,Atlanta,subscription
2024-01-02,500359,30230,2024-01-02 10:54:49,debit,385.53,Uber,Seattle,entertainment
2024-01-02,500360,30230,2024-01-02 18:03:05,debit,978.55,Amazon,Miami,transport
2024-01-02,500361,30230,2024-01-02 00:14:47,credit,1661.75,Target,Denver,electronics
2024-01-02,500362,30230,2024-01-02 16:01:40,debit,4077.56,Netflix,San Francisco,grocery
2024-01-02,500363,30230,2024-01-02 10:56:18,debit,4736.45,Spotify,Boston,electronics
2024-01-02,500364,30230,2024-01-02 06:28:03,credit,4843.66,Uber,Boston,utility
2024-01-02,500365,30230,2024-01-02 08:49:35,debit,1402.22,Payroll Inc,Austin,shopping
2024-01-02,500366,30230,2024-01-02 20:31:45,debit,4986.33,Walmart,Atlanta,food
2024-01-02,500367,30230,2024-01-02 16:48:25,credit,1049.03,Uber,Chicago,salary
2024-01-02,500368,30231,2024-01-02 13:43:32,debit,4953.51,Cash Deposit,San Francisco,salary
2024-01-02,500369,30231,2024-01-02 19:27:20,debit,4602.04,Shell,Denver,transfer
2024-01-02,500370,30231,2024-01-02 01:20:18,credit,1798.29,Bank Transfer,San Francisco,entertainment
2024-01-02,500371,30231,2024-01-02 03:05:38,debit,1241.91,Netflix,Austin,grocery
2024-01-02,500372,30231,2024-01-02 23:33:23,debit,2816.54,Netflix,Denver,electronics
2024-01-02,500373,30231,2024-01-02 15:40:20,debit,493.93,Spotify,Atlanta,transfer
2024-01-02,500374,30231,2024-01-02 20:18:57,debit,2876.6,Cash Deposit,Austin,salary
2024-01-02,500375,30231,2024-01-02 16:51:34,credit,2943.36,Bank Transfer,Miami,electronics
2024-01-02,500376,30231,2024-01-02 00:53:39,debit,1477.87,Amazon,Chicago,grocery
2024-01-02,500377,30240,2024-01-02 10:55:56,debit,3554.18,Starbucks,Austin,entertainment
2024-01-02,500378,30240,2024-01-02 03:58:54,debit,822.61,Shell,Seattle,transfer
2024-01-02,500379,30240,2024-01-02 06:21:05,debit,1655.62,Payroll Inc,Boston,subscription
2024-01-02,500380,30240,2024-01-02 14:44:50,debit,932.75,Netflix,Denver,salary
2024-01-02,500381,30241,2024-01-02 10:08:03,credit,4043.84,Amazon,San Francisco,shopping
2024-01-02,500382,30241,2024-01-02 19:32:51,debit,1630.6,Cash Deposit,Chicago,transport
2024-01-02,500383,30241,2024-01-02 17:49:17,debit,3195.9,Target,Denver,utility
2024-01-02,500384,30241,2024-01-02 14:17:31,debit,1740.28,Cash Deposit,San Francisco,grocery
2024-01-02,500385,30241,2024-01-02 10:49:46,credit,2951.25,Netflix,Miami,electronics
2024-01-02,500386,30241,2024-01-02 04:17:28,debit,585.63,Apple Store,Miami,transfer
2024-01-02,500387,30250,2024-01-02 22:33:07,debit,1795.84,Starbucks,Boston,grocery
2024-01-02,500388,30250,2024-01-02 07:06:15,credit,4819.18,Bank Transfer,Boston,salary
2024-01-02,500389,30250,2024-01-02 17:54:11,debit,4199.62,Cash Deposit,Miami,shopping
2024-01-02,500390,30250,2024-01-02 20:35:07,debit,3805.52,Uber,New York,transport
2024-01-02,500391,30250,2024-01-02 08:11:10,debit,841.88,Cash Deposit,San Francisco,deposit
2024-01-02,500392,30250,2024-01-02 20:00:53,debit,2864.0,Uber,Atlanta,electronics
2024-01-02,500393,30250,2024-01-02 19:44:06,credit,209.01,Shell,Boston,transfer
2024-01-02,500394,30250,2024-01-02 07:57:24,credit,512.98,Netflix,Seattle,transport
2024-01-02,500395,30250,2024-01-02 01:10:24,debit,1743.54,Amazon,Boston,shopping
2024-01-02,500396,30250,2024-01-02 08:37:36,debit,3688.33,Shell,Austin,utility
2024-01-02,500397,30251,2024-01-02 20:45:20,debit,1406.14,Bank Transfer,Miami,electronics
2024-01-02,500398,30251,2024-01-02 10:39:16,debit,1337.45,Bank Transfer,Chicago,grocery
2024-01-02,500399,30251,2024-01-02 14:59:08,credit,4962.44,Netflix,Miami,grocery
2024-01-02,500400,30260,2024-01-02 18:46:22,debit,3473.82,Apple Store,Boston,deposit
2024-01-02,500401,30260,2024-01-02 11:54:58,debit,4344.67,Shell,Chicago,deposit
2024-01-02,500402,30260,2024-01-02 23:06:49,debit,1791.76,Amazon,Atlanta,salary
2024-01-02,500403,30260,2024-01-02 07:55:51,credit,4124.41,Cash Deposit,San Diego,electronics
2024-01-02,500404,30260,2024-01-02 10:19:31,debit,2890.09,Target,Boston,electronics
2024-01-02,500405,30260,2024-01-02 01:45:45,debit,3131.27,Cash Deposit,New York,shopping
2024-01-02,500406,30260,2024-01-02 05:45:07,debit,4.38,Payroll Inc,Seattle,grocery
2024-01-02,500407,30260,2024-01-02 23:39:56,debit,4372.24,Uber,Chicago,entertainment
2024-01-02,500408,30260,2024-01-02 13:07:22,debit,1859.85,Netflix,Miami,food
2024-01-02,500409,30261,2024-01-02 07:46:13,debit,664.37,Spotify,Atlanta,entertainment
2024-01-02,500410,30261,2024-01-02 16:12:15,debit,3478.29,Amazon,Denver,grocery
2024-01-02,500411,30261,2024-01-02 17:23:33,debit,1915.97,Shell,Chicago,shopping
2024-01-02,500412,30270,2024-01-02 14:59:23,debit,2212.48,Spotify,Chicago,shopping
2024-01-02,500413,30270,2024-01-02 05:05:51,credit,2948.28,Payroll Inc,Austin,salary
2024-01-02,500414,30270,2024-01-02 11:27:02,credit,1239.68,Netflix,Chicago,subscription
2024-01-02,500415,30270,2024-01-02 20:08:54,debit,3606.18,Uber,New York,entertainment
2024-01-02,500416,30270,2024-01-02 10:58:57,debit,3035.03,Spotify,Denver,transport
2024-01-02,500417,30271,2024-01-02 11:31:20,debit,4304.21,Target,Denver,electronics
2024-01-02,500418,30271,2024-01-02 19:53:32,debit,3813.87,Amazon,New York,utility
2024-01-02,500419,30271,2024-01-02 02:27:31,debit,1079.5,Starbucks,Denver,transfer
2024-01-02,500420,30271,2024-01-02 10:25:50,debit,2505.74,Payroll Inc,Denver,salary
2024-01-02,500421,30271,2024-01-02 03:00:03,debit,2688.74,Walmart,San Diego,shopping
2024-01-02,500422,30271,2024-01-02 11:17:00,debit,4604.7,Walmart,Atlanta,electronics
2024-01-02,500423,30271,2024-01-02 14:13:33,debit,3816.36,Netflix,Chicago,transport
2024-01-02,500424,30271,2024-01-02 15:55:42,debit,4232.49,Starbucks,Seattle,shopping
2024-01-02,500425,30272,2024-01-02 00:27:40,debit,3507.8,Walmart,Boston,electronics
2024-01-02,500426,30272,2024-01-02 19:02:31,debit,4112.71,Uber,Miami,electronics
2024-01-02,500427,30272,2024-01-02 04:37:17,debit,4367.43,Shell,Chicago,food
2024-01-02,500428,30272,2024-01-02 12:11:50,credit,1360.63,Amazon,San Diego,utility
2024-01-02,500429,30280,2024-01-02 04:11:57,debit,2544.62,Starbucks,New York,subscription
2024-01-02,500430,30280,2024-01-02 01:40:26,debit,1915.51,Walmart,Miami,food
2024-01-02,500431,30280,2024-01-02 20:07:45,credit,3570.39,Netflix,Denver,subscription
2024-01-02,500432,30280,2024-01-02 11:42:59,debit,4579.36,Apple Store,San Diego,shopping
2024-01-02,500433,30280,2024-01-02 20:48:32,debit,2510.7,Starbucks,Miami,subscription
2024-01-02,500434,30280,2024-01-02 18:46:43,credit,4770.44,Amazon,Boston,transport
2024-01-02,500435,30280,2024-01-02 11:18:43,debit,2765.9,Starbucks,Austin,subscription
2024-01-02,500436,30280,2024-01-02 10:36:59,debit,1520.24,Target,Seattle,deposit
2024-01-02,500437,30280,2024-01-02 13:24:30,debit,2467.31,Spotify,Atlanta,subscription
2024-01-02,500438,30280,2024-01-02 05:28:55,debit,2050.77,Spotify,Atlanta,electronics
2024-01-02,500439,30280,2024-01-02 23:09:14,credit,4386.12,Apple Store,New York,entertainment
2024-01-02,500440,30280,2024-01-02 13:41:59,credit,3636.35,Amazon,Seattle,transfer
2024-01-02,500441,30290,2024-01-02 03:28:47,debit,3186.44,Payroll Inc,Chicago,utility
2024-01-02,500442,30290,2024-01-02 20:40:25,debit,3312.56,Walmart,Seattle,transport
2024-01-02,500443,30290,2024-01-02 09:30:08,credit,4630.28,Payroll Inc,Austin,electronics
2024-01-02,500444,30290,2024-01-02 16:29:03,debit,374.36,Spotify,Miami,utility
2024-01-02,500445,30290,2024-01-02 03:58:03,debit,822.71,Cash Deposit,Austin,salary
2024-01-02,500446,30290,2024-01-02 04:23:45,debit,4823.21,Spotify,Boston,transport
2024-01-02,500447,30290,2024-01-02 16:52:11,debit,600.45,Walmart,San Diego,utility
2024-01-02,500448,30290,2024-01-02 01:28:06,debit,4283.01,Walmart,Chicago,subscription
2024-01-02,500449,30290,2024-01-02 12:57:07,debit,245.7,Uber,San Diego,grocery
2024-01-02,500450,30290,2024-01-02 01:07:53,credit,4273.15,Bank Transfer,Atlanta,subscription
2024-01-02,500451,30290,2024-01-02 03:26:55,debit,4019.68,Walmart,Chicago,food
2024-01-02,500452,30290,2024-01-02 02:14:43,credit,4912.85,Walmart,Seattle,salary
2024-01-02,500453,30300,2024-01-02 01:50:37,debit,2869.85,Shell,Denver,deposit
2024-01-02,500454,30300,2024-01-02 01:04:24,debit,2133.89,Apple Store,Seattle,grocery
2024-01-02,500455,30300,2024-01-02 10:00:42,debit,4417.24,Starbucks,San Francisco,utility
2024-01-02,500456,30300,2024-01-02 22:27:48,debit,1476.23,Payroll Inc,Atlanta,deposit
2024-01-02,500457,30300,2024-01-02 02:13:12,debit,1915.69,Payroll Inc,Seattle,entertainment
2024-01-02,500458,30300,2024-01-02 19:08:39,debit,4970.44,Bank Transfer,New York,salary
2024-01-02,500459,30300,2024-01-02 13:04:29,debit,3907.39,Apple Store,San Francisco,transfer
2024-01-02,500460,30300,2024-01-02 11:42:33,debit,899.9,Apple Store,San Francisco,subscription
2024-01-02,500461,30300,2024-01-02 01:04:00,credit,3892.91,Starbucks,Boston,transfer
2024-01-02,500462,30300,2024-01-02 13:00:49,credit,4998.03,Walmart,Chicago,subscription
2024-01-02,500463,30310,2024-01-02 01:01:37,debit,1759.06,Target,San Francisco,grocery
2024-01-02,500464,30310,2024-01-02 20:30:07,credit,4183.65,Cash Deposit,Atlanta,transport
2024-01-02,500465,30310,2024-01-02 06:23:30,debit,452.2,Spotify,San Francisco,subscription
2024-01-02,500466,30310,2024-01-02 00:43:32,debit,4.42,Target,Seattle,grocery
2024-01-02,500467,30310,2024-01-02 12:24:23,debit,4593.99,Apple Store,New York,food
2024-01-02,500468,30310,2024-01-02 05:22:40,debit,4586.2,Amazon,Atlanta,electronics
2024-01-02,500469,30310,2024-01-02 02:38:26,debit,4709.67,Payroll Inc,San Francisco,shopping
2024-01-02,500470,30310,2024-01-02 12:15:13,debit,683.12,Walmart,Denver,entertainment
2024-01-02,500471,30310,2024-01-02 17:44:18,debit,871.84,Bank Transfer,San Francisco,electronics
2024-01-02,500472,30310,2024-01-02 08:07:40,debit,4072.46,Payroll Inc,San Diego,transport
2024-01-02,500473,30310,2024-01-02 04:38:11,debit,9.99,Shell,San Francisco,salary
2024-01-02,500474,30310,2024-01-02 20:39:41,debit,3012.34,Target,Seattle,entertainment
2024-01-02,500475,30311,2024-01-02 23:16:08,debit,1679.41,Starbucks,San Diego,subscription
2024-01-02,500476,30311,2024-01-02 09:05:07,debit,1753.06,Amazon,New York,food
2024-01-02,500477,30311,2024-01-02 14:03:05,debit,2098.85,Walmart,Denver,deposit
2024-01-02,500478,30311,2024-01-02 13:47:18,debit,1877.36,Cash Deposit,San Francisco,entertainment
2024-01-02,500479,30312,2024-01-02 00:43:51,debit,4758.36,Amazon,Austin,grocery
2024-01-02,500480,30312,2024-01-02 13:40:12,debit,375.94,Amazon,Austin,utility
2024-01-02,500481,30312,2024-01-02 22:20:31,credit,3522.82,Payroll Inc,Miami,utility
2024-01-02,500482,30312,2024-01-02 15:48:31,debit,507.19,Spotify,Seattle,salary
2024-01-02,500483,30312,2024-01-02 20:10:28,debit,3650.14,Uber,San Diego,transport
2024-01-02,500484,30312,2024-01-02 08:38:55,debit,1965.12,Bank Transfer,Boston,grocery
2024-01-02,500485,30312,2024-01-02 01:59:04,debit,2138.6,Uber,San Francisco,deposit
2024-01-02,500486,30320,2024-01-02 03:19:05,debit,1938.25,Apple Store,Denver,electronics
2024-01-02,500487,30320,2024-01-02 06:47:35,debit,1317.22,Cash Deposit,San Diego,subscription
2024-01-02,500488,30320,2024-01-02 09:46:40,debit,756.5,Shell,Chicago,shopping
2024-01-02,500489,30320,2024-01-02 12:31:01,credit,2070.52,Target,Seattle,transfer
2024-01-02,500490,30320,2024-01-02 02:13:13,credit,4092.21,Payroll Inc,Atlanta,entertainment
2024-01-02,500491,30320,2024-01-02 17:17:16,debit,1178.97,Uber,Chicago,salary
2024-01-02,500492,30320,2024-01-02 01:15:51,debit,4502.37,Target,San Francisco,grocery
2024-01-02,500493,30330,2024-01-02 02:26:23,debit,2782.26,Bank Transfer,Austin,transport
2024-01-02,500494,30330,2024-01-02 18:55:16,debit,4367.46,Shell,San Francisco,utility
2024-01-02,500495,30330,2024-01-02 19:01:33,credit,563.48,Walmart,Miami,utility
2024-01-02,500496,30330,2024-01-02 21:24:21,debit,4824.19,Amazon,Chicago,utility
2024-01-02,500497,30330,2024-01-02 03:40:37,credit,4337.51,Apple Store,Denver,transport
2024-01-02,500498,30330,2024-01-02 13:56:46,debit,2860.54,Cash Deposit,New York,grocery
2024-01-02,500499,30330,2024-01-02 10:01:39,debit,3091.6,Netflix,Denver,food
2024-01-02,500500,30330,2024-01-02 14:24:37,credit,1658.14,Spotify,New York,deposit
2024-01-02,500501,30340,2024-01-02 16:07:59,credit,1605.02,Shell,Denver,utility
2024-01-02,500502,30340,2024-01-02 23:30:14,debit,2209.14,Payroll Inc,Boston,transfer
2024-01-02,500503,30340,2024-01-02 13:36:49,credit,2576.83,Walmart,Chicago,transport
2024-01-02,500504,30340,2024-01-02 18:27:06,debit,3902.8,Bank Transfer,San Francisco,food
2024-01-02,500505,30340,2024-01-02 06:19:32,debit,4164.82,Starbucks,Seattle,food
2024-01-02,500506,30340,2024-01-02 16:37:07,debit,1802.52,Spotify,San Diego,electronics
2024-01-02,500507,30340,2024-01-02 16:54:06,debit,3177.41,Amazon,New York,subscription
2024-01-02,500508,30341,2024-01-02 05:57:12,credit,1294.04,Shell,Chicago,transport
2024-01-02,500509,30341,2024-01-02 00:59:57,debit,815.37,Target,Seattle,subscription
2024-01-02,500510,30341,2024-01-02 23:34:13,debit,1034.45,Netflix,Denver,transfer
2024-01-02,500511,30341,2024-01-02 00:43:48,credit,4835.72,Netflix,New York,deposit
2024-01-02,500512,30341,2024-01-02 04:49:02,debit,3006.11,Starbucks,Seattle,transport
2024-01-02,500513,30341,2024-01-02 22:08:56,credit,1527.99,Shell,San Diego,salary
2024-01-02,500514,30341,2024-01-02 13:42:25,credit,2295.53,Spotify,Boston,transport
2024-01-02,500515,30341,2024-01-02 18:57:21,credit,1986.37,Amazon,New York,transfer
2024-01-02,500516,30350,2024-01-02 05:27:31,debit,1202.27,Starbucks,San Francisco,salary
2024-01-02,500517,30350,2024-01-02 11:38:08,debit,3606.69,Netflix,Boston,transport
2024-01-02,500518,30350,2024-01-02 09:26:43,credit,2023.59,Shell,New York,utility
2024-01-02,500519,30350,2024-01-02 20:49:38,credit,1716.49,Shell,Seattle,entertainment
2024-01-02,500520,30350,2024-01-02 19:27:55,debit,2379.2,Netflix,Austin,transfer
2024-01-02,500521,30350,2024-01-02 10:55:47,credit,4203.35,Bank Transfer,Miami,transport
2024-01-02,500522,30351,2024-01-02 08:05:31,debit,3721.31,Uber,Denver,electronics
2024-01-02,500523,30351,2024-01-02 13:31:57,debit,1470.96,Amazon,Boston,food
