business_effective_date,card_id,customer_id,account_id,card_type,issued_date,status
2024-02-26,50221,2122,41221,debit,2023-11-08,active
2024-02-26,50222,2122,41222,debit,2023-11-09,active
2024-02-26,50231,2123,41231,debit,2023-12-10,active
2024-02-26,50240,2124,41240,credit,2023-08-24,active
2024-02-26,50241,2124,41241,debit,2023-08-02,blocked
2024-02-26,50250,2125,41250,credit,2023-10-14,active
2024-02-26,50251,2125,41251,debit,2023-10-16,active
2024-02-26,50270,2127,41270,credit,2024-02-26,blocked
2024-02-26,50271,2127,41271,debit,2024-02-25,active
2024-02-26,50272,2127,41272,debit,2024-02-15,active
2024-02-26,50281,2128,41281,debit,2024-03-08,active
2024-02-26,50282,2128,41282,credit,2024-03-12,active
2024-02-26,50290,2129,41290,credit,2023-12-08,active
2024-02-26,50291,2129,41291,credit,2024-01-13,active
2024-02-26,50300,2130,41300,debit,2023-08-13,active
2024-02-26,50301,2130,41301,debit,2023-09-01,active
2024-02-26,50302,2130,41302,credit,2023-08-14,active
2024-02-26,50310,2131,41310,debit,2024-01-13,active
2024-02-26,50311,2131,41311,credit,2024-02-03,active
2024-02-26,50320,2132,41320,debit,2023-04-01,blocked
2024-02-26,50330,2133,41330,credit,2023-10-09,active
2024-02-26,50331,2133,41331,debit,2023-09-18,active
2024-02-26,50340,2134,41340,debit,2023-06-19,active
2024-02-26,50341,2134,41341,credit,2023-07-14,active
2024-02-26,50350,2135,41350,debit,2024-02-15,active
2024-02-26,50360,2136,41360,debit,2024-02-25,active
2024-02-26,50370,2137,41370,debit,2023-10-14,active
2024-02-26,50380,2138,41380,debit,2024-03-05,active
2024-02-26,50381,2138,41381,debit,2024-03-21,active
2024-02-26,50382,2138,41382,debit,2024-02-05,active
2024-02-26,50390,2139,41390,debit,2023-06-16,active
2024-02-26,50391,2139,41391,debit,2023-05-22,blocked
2024-02-27,50400,2140,41400,debit,2023-12-26,active
2024-02-27,50410,2141,41410,debit,2023-04-27,active
2024-02-27,50411,2141,41411,debit,2023-04-29,active
2024-02-27,50412,2141,41412,debit,2023-04-12,active
2024-02-27,50420,2142,41420,debit,2023-12-05,active
2024-02-27,50430,2143,41430,debit,2023-08-02,active
2024-02-27,50431,2143,41431,debit,2023-07-16,active
2024-02-27,50440,2144,41440,credit,2024-02-21,active
2024-02-27,50441,2144,41441,debit,2024-03-04,active
2024-02-27,50450,2145,41450,debit,2024-03-03,active
2024-02-27,50461,2146,41461,debit,2023-05-12,active
2024-02-27,50462,2146,41462,debit,2023-04-09,active
2024-02-27,50470,2147,41470,credit,2024-04-03,active
2024-02-27,50471,2147,41471,debit,2024-03-03,active
2024-02-27,50472,2147,41472,debit,2024-03-28,active
2024-02-27,50480,2148,41480,credit,2023-05-17,blocked
2024-02-27,50481,2148,41481,debit,2023-06-08,blocked
2024-02-27,50490,2149,41490,credit,2023-04-27,blocked
2024-02-27,50491,2149,41491,debit,2023-04-14,active
2024-02-27,50510,2151,41510,debit,2023-07-17,active
2024-02-27,50520,2152,41520,credit,2023-10-09,active
2024-02-27,50521,2152,41521,credit,2023-10-15,active
2024-02-27,50530,2153,41530,debit,2024-01-05,active
2024-02-27,50531,2153,41531,debit,2023-12-14,active
2024-02-27,50532,2153,41532,debit,2024-01-24,blocked
2024-02-27,50540,2154,41540,debit,2023-05-23,active
2024-02-27,50550,2155,41550,debit,2023-10-22,active
2024-02-27,50551,2155,41551,debit,2023-10-03,active
2024-02-27,50560,2156,41560,debit,2023-12-26,active
2024-02-27,50561,2156,41561,debit,2023-12-02,active
2024-02-27,50570,2157,41570,debit,2024-02-20,active
2024-02-27,50580,2158,41580,debit,2023-09-22,blocked
2024-02-27,50590,2159,41590,debit,2023-12-06,active
2024-02-27,50591,2159,41591,debit,2023-11-20,blocked
2024-02-27,50592,2159,41592,debit,2023-12-11,active
2024-02-28,50600,2160,41600,debit,2023-06-06,active
2024-02-28,50611,2161,41611,credit,2023-05-21,active
2024-02-28,50620,2162,41620,debit,2024-01-04,blocked
2024-02-28,50621,2162,41621,debit,2024-01-18,active
2024-02-28,50622,2162,41622,credit,2024-01-11,active
2024-02-28,50630,2163,41630,credit,2024-03-14,active
2024-02-28,50640,2164,41640,debit,2023-07-30,active
2024-02-28,50650,2165,41650,debit,2023-09-24,active
2024-02-28,50651,2165,41651,debit,2023-10-03,active
2024-02-28,50660,2166,41660,debit,2024-01-23,active
2024-02-28,50670,2167,41670,credit,2023-05-30,blocked
2024-02-28,50671,2167,41671,credit,2023-05-25,active
2024-02-28,50680,2168,41680,debit,2023-10-25,active
2024-02-28,50681,2168,41681,credit,2023-09-30,active
2024-02-28,50690,2169,41690,credit,2023-12-09,blocked
2024-02-28,50700,2170,41700,debit,2023-08-03,active
2024-02-28,50701,2170,41701,credit,2023-08-04,active
2024-02-28,50702,2170,41702,debit,2023-07-29,blocked
2024-02-28,50710,2171,41710,debit,2024-01-15,active
2024-02-28,50711,2171,41711,debit,2024-01-08,active
2024-02-28,50720,2172,41720,debit,2024-03-25,active
2024-02-28,50730,2173,41730,credit,2023-05-07,active
2024-02-28,50731,2173,41731,credit,2023-05-15,blocked
2024-02-28,50741,2174,41741,debit,2023-08-23,active
2024-02-28,50750,2175,41750,debit,2024-03-25,active
2024-02-28,50760,2176,41760,debit,2023-11-23,active
2024-02-28,50761,2176,41761,credit,2023-11-19,active
2024-02-28,50762,2176,41762,debit,2023-11-08,active
2024-02-28,50770,2177,41770,credit,2023-09-10,active
2024-02-28,50771,2177,41771,debit,2023-08-17,active
2024-02-28,50780,2178,41780,credit,2023-05-05,blocked
2024-02-28,50790,2179,41790,debit,2023-09-05,blocked
2024-02-28,50791,2179,41791,debit,2023-08-29,active
2024-02-28,50792,2179,41792,credit,2023-09-11,blocked
2024-02-29,50801,2180,41801,debit,2023-07-27,blocked
2024-02-29,50820,2182,41820,debit,2023-09-18,active
2024-02-29,50821,2182,41821,debit,2023-10-17,active
2024-02-29,50830,2183,41830,debit,2023-09-10,active
2024-02-29,50831,2183,41831,debit,2023-10-01,active
2024-02-29,50832,2183,41832,debit,2023-09-29,active
2024-02-29,50840,2184,41840,credit,2023-05-22,active
2024-02-29,50860,2186,41860,debit,2023-06-25,blocked
2024-02-29,50861,2186,41861,debit,2023-07-07,active
2024-02-29,50862,2186,41862,credit,2023-07-07,active
2024-02-29,50870,2187,41870,debit,2024-01-31,active
2024-02-29,50880,2188,41880,credit,2024-02-29,active
2024-02-29,50881,2188,41881,debit,2024-02-23,active
2024-02-29,50882,2188,41882,debit,2024-03-11,active
2024-02-29,50890,2189,41890,debit,2023-11-24,blocked
2024-02-29,50891,2189,41891,debit,2023-11-10,active
2024-02-29,50892,2189,41892,debit,2023-12-01,active
2024-02-29,50900,2190,41900,debit,2023-03-30,active
2024-02-29,50902,2190,41902,debit,2023-03-31,active
2024-02-29,50911,2191,41911,debit,2024-03-13,active
2024-02-29,50921,2192,41921,credit,2023-04-29,active
2024-02-29,50930,2193,41930,credit,2024-02-11,active
2024-02-29,50940,2194,41940,credit,2023-08-16,blocked
2024-02-29,50950,2195,41950,credit,2023-09-05,active
2024-02-29,50951,2195,41951,debit,2023-09-14,active
2024-02-29,50960,2196,41960,credit,2023-07-19,active
2024-02-29,50970,2197,41970,debit,2023-12-19,active
2024-02-29,50980,2198,41980,credit,2023-12-14,blocked
2024-02-29,50981,2198,41981,credit,2023-11-17,active
2024-02-29,50990,2199,41990,debit,2023-07-19,active
